row_id,COUNTRY_CODE,COUNTRY_NAME,screening_tier,signal_count,is_verify,trigger_reason,signal_attention,signal_longstring,signal_mahalanobis,signal_odd_even,veto_any,veto_all_missing,veto_gibberish,attention_number_fail,attention_response_fail,attention_any_fail,ls_max_run,md_score,oe_r,BENEFIT_OPEN,TRUST_OPEN,ATTCHECK_NUMBER,ATTCHECK_RES,DEM_AGE,DEM_GENDER,DEM_EDU,DEM_AGEGRP,COUNTRY_CONT,final_decision,decision,reason
635,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,2.6599884221848957,,"Debería decir la sociedad en general, pero también considero que las empresas privadas contratan científicos y manipulan su conocimiento a su beneficio, apoyadas por los gobiernos de turno.",NA,213,1,46,0,4,40-49,Latin America,,invalid,longstring（straightlining）
640,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.6000025045747455,0.31622776601683794,"Creo que todas las personas que creen en la ciencia, soy estudiante d eing quimica y todo el tiempo salen cosas nuevas mas que nada en la parte d equimica biologica y genetica. Amo la ciencia y me encanta saber",NA,213,1,24,0,3,18-29,Latin America,,invalid,longstring（straightlining）
642,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,8.323657449133433,0.7918883750351244,NA,"Que sea totalmente libre de expresar lo que sabe , y no manipulado por nadie",213,1,41,2,2,40-49,Latin America,,invalid,longstring（straightlining）
646,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,18.0,5.8387688037543555,0.31622776601683794,"Sabemos que nosotros somos beneficiados gracias a los científicos porque estudian todo tipo de cosas salud,etc ( todo ) y traen mucho Beneficios para el mundo entero ",NA,213,1,37,NA,2,30-39,Latin America,,invalid,longstring（straightlining）
647,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.413064038684436,1.0,"la sociedad en general, mejora nuestra calidad de vida",NA,213,1,46,0,4,40-49,Latin America,,invalid,longstring（straightlining）
648,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.724234461025011,,En mi opinión nosotros porque parte de que conocemos un poco sobre el tema nos damos cuenta de la validez que tiene la ciencia en nuestras vidas ,NA,213,1,19,0,3,18-29,Latin America,,invalid,longstring（straightlining）
650,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.1300272649530605,0.43000658178376583,"SERIAMENTE, DEBIÉRAMOS BENEFICIARNOS TODOS LOS CIUDADANOS, DE LOS ADELANTOS A NIVEL LOCAL E INTERNACIONAL.",NA,213,1,70,0,4,60+,Latin America,,invalid,longstring（straightlining）
655,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.247177062527982,,NA,No lo sé. Nunca tuve la oportunidad de conocer a alguno.,213,1,59,0,3,50-59,Latin America,,invalid,longstring（straightlining）
664,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.0832853347199745,-0.4472135954999579,La gente porque recibe información ,NA,213,1,31,1,3,30-39,Latin America,,invalid,longstring（straightlining）
667,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.257653887900908,-0.6565321642986127,"Es difícil responder esta pregunta: creo que por un lado los humanos al descubrir las consecuencias de los diferentes productos que usamos, aunque también he escuchado de adelantos en otros sentidos, llámese forestación con bombas forestales o distintos métodos de conservación",NA,213,1,39,0,3,30-39,Latin America,,invalid,longstring（straightlining）
669,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,3.8488143184311965,,NA,Investiga,213,1,40,0,4,40-49,Latin America,,invalid,longstring（straightlining）
672,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,21.0,5.604582716450023,0.0,NA,me de seguridad con lo ue dice ,213,1,21,0,4,18-29,Latin America,,invalid,longstring（straightlining）
676,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.7863941327782697,,El mundo en general ,NA,213,1,32,0,4,30-39,Latin America,,invalid,longstring（straightlining）
677,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.599014719216672,0.9201575383978459,NA,"Trayectoria, años de estudios y experiencia",213,1,52,1,3,50-59,Latin America,,invalid,longstring（straightlining）
678,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.6545698818576104,-0.34299717028501764,Las grandes empresas y farmacéuticas,NA,213,1,33,0,4,30-39,Latin America,,invalid,longstring（straightlining）
679,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.806324011359705,0.5813183589761798,NA,"El medio donde realiza o da la noticia, las pruebas y los resultados ",213,1,48,1,3,40-49,Latin America,,invalid,longstring（straightlining）
687,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,2.990140856704103,-0.31622776601683794,"Creo que nos beneficiamos todos, todo el mundo en general se ve beneficiado .Lo que podria ser contraproducente para algunos es el uso de ciertas innovaciones cientificas. La forma en que se las use.",NA,213,1,36,1,3,30-39,Latin America,,invalid,longstring（straightlining）
688,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.429794815212171,-0.5813183589761798,"Para mi opinión los que más se benefician con la ciencia es el sistema de salud, lo malo con esto es que benefician a las farmacéuticas y no al enfermo tratante.",NA,213,1,31,0,4,30-39,Latin America,,invalid,longstring（straightlining）
695,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.737113923289287,,Todos vivimos más se hacen mejores medicamentos ayudan a soportar el dolor y el estrés diario,NA,213,1,39,0,2,30-39,Latin America,,invalid,longstring（straightlining）
696,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,35.0,7.13170788250711,,Políticos ,NA,213,1,30,0,4,30-39,Latin America,,invalid,longstring（straightlining）
699,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.042372272464728,0.9231861823449954,"es una mezcla. Porque una parte se beneficia la gente con dinero, porque aprovechan para manipular datos de las vacunas por ejemplo, y después personas como yo, que buscan crecer y ser menos ignorantes.",NA,213,1,28,1,4,18-29,Latin America,,invalid,longstring（straightlining）
700,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.905105721865606,0.7427813527082076,NA,La trayectoria de su trabajo y la meticulosidad en el estudio,213,1,39,0,4,30-39,Latin America,,invalid,longstring（straightlining）
701,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,3.722927630851236,,todos,NA,213,1,40,1,4,40-49,Latin America,,invalid,longstring（straightlining）
703,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,2.8317396896869065,,NA,"Obvio que haga ""trabajo científico"" (que aplique el método científico); luego que lo haga sobre temas de interés y de corte práctico. Puede hacerlo en temas sin aplicación práctica inmediata, pero que lo haga con seriedad.",213,1,65,1,4,60+,Latin America,,invalid,longstring（straightlining）
708,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.690729211706304,0.43301270189221935,NA,el desarrollo de sus conocimientos y el planteo de lo que quiere transmitir.,213,1,59,1,3,50-59,Latin America,,invalid,longstring（straightlining）
712,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,6.040774822181965,0.4472135954999579,NA,que sea objetivo ,213,1,53,0,4,50-59,Latin America,,invalid,longstring（straightlining）
722,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.36467483794642,0.6324555320336759,NA,La efectividad de sus investigaciones ,213,1,55,0,4,50-59,Latin America,,invalid,longstring（straightlining）
725,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.483372223987253,-0.5,NA,Su honestidad,213,1,70,0,3,60+,Latin America,,invalid,longstring（straightlining）
728,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.891395791619988,-0.2313694751250452,NA,Cuando demuestra que está haciendo  los estudios  correctamente sin daños a terceros,213,1,33,0,3,30-39,Latin America,,invalid,longstring（straightlining）
738,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.828681556879801,,Todos nos beneficiamos de la ciencia ya que nos incumbe a todos.,NA,213,1,47,1,2,40-49,Latin America,,invalid,longstring（straightlining）
740,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.381721760892168,,"Las corporaciones son las que mas se benefician, ya que son las que mas aportan financieramente la investigación científica, direccionando la misma hacia sus propios intereses dejando de lado el bienestar del ciudadano comun",NA,213,1,45,1,4,40-49,Latin America,,invalid,longstring（straightlining）
752,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.259402473105786,-0.3333333333333333,Quienes estan mentalmente preparados para entenderla,NA,213,1,50,1,4,50-59,Latin America,,invalid,longstring（straightlining）
755,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.367702254279703,,NA,No intervengo en tema.ciencia,213,1,51,1,3,50-59,Latin America,,invalid,longstring（straightlining）
756,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.127393974463471,,Nos deberíamos beneficiar todos. Lamentablemente se benefician unos pocos que tienen acceso. Es un negocio,NA,213,1,30,0,4,30-39,Latin America,,invalid,longstring（straightlining）
764,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.444903143176246,0.0,"Creo que en cuanto a los beneficios es obvio que las personas que están detrás de las inversiones de estás misma, en cuanto a la sociedad estaría en un segundo lugar en cuanto a los beneficios, depende mucho los ámbitos, pero en definitivo la sociedad está en segundo lugar.",NA,213,1,26,1,3,18-29,Latin America,,invalid,longstring（straightlining）
766,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.3786525536593235,,"Los que se benefician mas obviamente son los que promueven estas ciencias aunque las personas comunes también son beneficiadas por estas ya que entre estas ciencias están medicinas, prótesis ya sea para un humano o para algún animal.",NA,213,1,19,1,3,18-29,Latin America,,invalid,longstring（straightlining）
767,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.570671555059434,0.06984302957695782,NA,"Trayectoria ,informes de ensayos científicos ,documentacion probatoria de su tesis ",213,1,56,0,4,50-59,Latin America,,invalid,longstring（straightlining）
771,ARG,Argentina,MEDIUM,1,0,mahalanobis_outlier,0,0,1,0,0,0,0,0,0,0,6.0,9.22538661325536,-0.09869275424396534,Nos venecianos todos !,NA,213,1,50,0,3,50-59,Latin America,,valid,
772,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.204587985436354,0.5976143046671969,NA,Que tenga un conocimiento universitario y se actualice diariamente en temas de ciencia,213,1,20,0,3,18-29,Latin America,,invalid,longstring（straightlining）
778,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.46531038492507,-0.5,"Todos
",NA,213,1,53,0,4,50-59,Latin America,,invalid,longstring（straightlining）
779,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.380202714428554,-0.08304547985373997,"El ser humano, los animales y el ecosistema en general, ya que gracias a diversos descubrimientos nos beneficiamos en distintos aspectos",NA,213,1,27,0,4,18-29,Latin America,,invalid,longstring（straightlining）
783,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.7816109998505745,0.5303300858899107,"La sociedad en general, por que es una forma de comprender el mundo que nos rodea, e impooca una mejoras en las condiciones de vida de la gente.",NA,213,1,27,1,3,18-29,Latin America,,invalid,longstring（straightlining）
784,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.6742555131204435,0.674199862463242, La sociedad ya que gracias la ciencia puede tener una mejor vida,NA,213,1,29,0,3,18-29,Latin America,,invalid,longstring（straightlining）
785,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.225461628959868,-0.31622776601683794,"Todos nos beneficiamos con los resultados de la ciencia aplicada, más aún con la ciencia básica!!!",NA,213,1,54,1,3,50-59,Latin America,,invalid,longstring（straightlining）
786,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.9597459178555914,,NA,"La formación,  la experiencia y la idoneidad ",213,1,71,0,4,60+,Latin America,,invalid,longstring（straightlining）
789,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.32302534678371,0.6123724356957946,Creo que la humanidad en general se beneficia por el hecho de que tarde o temprano todos tenemos acceso a ella o a lo que se produce,NA,213,1,21,0,4,18-29,Latin America,,invalid,longstring（straightlining）
791,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.676584847015598,0.13055824196677338,"Las corporaciones, son las que obtienen mayor ganancia,  y lanzan o retrasan la salida de sus productos según les convenga económicamente ",NA,213,1,59,1,4,50-59,Latin America,,invalid,longstring（straightlining）
793,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.102678224214272,-0.31622776601683794,NA,Investigar para beneficiar a la población de cosas nuevas como ya hicieron con vacunas y otras cosas,213,1,59,1,3,50-59,Latin America,,invalid,longstring（straightlining）
802,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.408890692315448,0.0,NA,sus anuncios tengan efectos reales .- Que la persona pueda notarlos o verlos,213,1,63,1,3,60+,Latin America,,invalid,longstring（straightlining）
808,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,7.811703352006603,0.9701425001453319,los que mas se benefician siempre son en parte la generacion actual pero definitivamente la generacion que esta naciendo,NA,213,1,53,0,4,50-59,Latin America,,invalid,longstring（straightlining）
810,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,3.6003242542063765,0.4472135954999579,"La finalidad primaria es beneficiar el bienestar general de la raza. Tal vez se desnaturalice al pasar por el tamiz de la ambición y de los afanes egoicos y se privilegien y antepongan intereses espúreos. Pero, en general se han obtenido mejoramientos tecnológicos que redundaron en un mejor confort de la humanidad toda.",NA,213,1,64,1,4,60+,Latin America,,invalid,longstring（straightlining）
817,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,5.528269596400952,0.6859943405700353,NA,"ESTUDIA Y SE CAPACITA CADA DIA MAS PARA ESTAR ACTUALIZADOS
",213,1,28,1,3,18-29,Latin America,,invalid,longstring（straightlining）
818,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.1238184963458195,-0.6565321642986127,NA,Estudios sobre determinados temas con conocimientos ,213,1,63,1,3,60+,Latin America,,invalid,longstring（straightlining）
821,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,3.7158858135040536,,"Los gobernantes, los empresarios y los politicos, porque son quienes aportan a investigacion.
El público por derivscion de la anterior.",NA,213,1,67,1,4,60+,Latin America,,invalid,longstring（straightlining）
827,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,2.8788817255207766,,NA,"su trayectoria académica, sus investigaciones y su estatus entre la comunidad científica mundial",213,1,51,1,4,50-59,Latin America,,invalid,longstring（straightlining）
828,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,3.812169697377146,0.6324555320336759,NA,"Diseñar, planificar y dirigir ensayos e investigaciones tanto básicas como aplicadas al ámbito de los avances científicos. Algunos ejemplos de investigación aplicada al avance científico son: Desarrollar un nuevo medicamento para tratar una enfermedad.",213,1,45,1,4,40-49,Latin America,,invalid,longstring（straightlining）
829,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.434452079966479,-0.21821789023599236,"Debería ser la humanidad la mejor beneficiada, pero parece que hoy en día existen intereses de algunos grupos, que persiguen controlar a la humanidad, usándola tal cual conejillos de india",NA,213,1,82,1,3,60+,Latin America,,invalid,longstring（straightlining）
834,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.508519340596513,-0.41522739926869984,NA,"Seriedad, Inteligencia",213,1,50,1,4,50-59,Latin America,,invalid,longstring（straightlining）
835,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.277659452378775,,NA,Que pueda demostrar sus descubrimientos con hechos reales,213,1,58,0,4,50-59,Latin America,,invalid,longstring（straightlining）
839,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.853145118187333,0.9104356419656201,NA,No se me ocurre nada,213,1,63,1,4,60+,Latin America,,invalid,longstring（straightlining）
840,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.991673846225015,0.16222142113076254,Creo que los que se benefician mas de la ciencia son los mas poderosos,NA,213,1,26,1,3,18-29,Latin America,,invalid,longstring（straightlining）
845,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.017005439818486,0.43301270189221935,"los que mas se benefician son las comunidades, ya que la ciencia está destinada a mejorar la calidad de vida",NA,213,1,26,1,4,18-29,Latin America,,invalid,longstring（straightlining）
848,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.984191020779394,-0.3071475584169756,"La Ciencia es un bien de la humanidad siempre y cuando sea bien utilizada
",NA,213,1,63,1,4,60+,Latin America,,invalid,longstring（straightlining）
850,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.528618984804486,-0.31622776601683794,NA,"Su trabajo,investigación,su desarrollo ",213,1,72,1,3,60+,Latin America,,invalid,longstring（straightlining）
854,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.801962705084455,,NA,El método científico bien aplicado,213,1,59,1,4,50-59,Latin America,,invalid,longstring（straightlining）
858,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.1571815479791026,-0.2,NA,Su concepción filosófica. Desconfío de quienes ven a la ciencia como una mercancía.,213,1,67,1,4,60+,Latin America,,invalid,longstring（straightlining）
861,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,3.1278127982024007,-0.6546536707079771,La poblacion en general,NA,213,1,65,1,4,60+,Latin America,,invalid,longstring（straightlining）
863,ARG,Argentina,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.835422483841424,0.5477225575051661,"La humanidad pues, el constante desarrollo farmacológico ha logrado correr la barrera etaria y ha mejorado la calidad de vida. ",NA,213,1,75,1,3,60+,Latin America,,invalid,longstring（straightlining）
